record_view,candidate_alias,candidate_role,source_axis,followup_variant,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,max_losing_streak
mt5_ta_s262_lih_atrmon_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Friday,73,-1.87,0.995508,-0.025616,0.479452,125.77,23.113112,46,4
mt5_ta_s262_lih_atrmon_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Tuesday,62,74.85,1.216925,1.207258,0.548387,79.37,12.85253,24,5
mt5_ta_s262_lih_atrmon_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Wednesday,59,116.15,1.334052,1.968644,0.491525,151.04,23.323039,41,7
mt5_ta_s262_lih_atrmon_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Thursday,62,219.59,1.973015,3.541774,0.596774,57.27,9.88334,9,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_mid,87,-64.41,0.882459,-0.740345,0.505747,158.3,27.168037,78,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_late,85,211.88,1.48338,2.492706,0.541176,130.76,17.41957,30,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_early,87,260.02,1.673313,2.988736,0.54023,101.33,13.157348,48,5
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,12,2,-37.52,0.0,-18.76,0.0,37.52,7.504,2,2
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,01,1,-26.52,0.0,-26.52,0.0,26.52,5.304,1,1
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,09,1,-23.0,0.0,-23.0,0.0,23.0,4.6,1,1
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,02,1,-20.53,0.0,-20.53,0.0,20.53,4.106,1,1
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,10,1,-16.24,0.0,-16.24,0.0,16.24,3.248,1,1
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,19,3,0.33,1.033673,0.11,0.666667,9.8,1.96,2,1
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,20,1,10.69,inf,10.69,1.0,0.0,0.0,0,0
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,21,4,24.0,inf,6.0,1.0,0.0,0.0,0,0
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,15,1,27.65,inf,27.65,1.0,0.0,0.0,0,0
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,22,4,64.19,2.640849,16.0475,0.5,20.46,3.854704,1,1
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,17,100,101.59,1.248053,1.0159,0.53,91.95,14.059633,42,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,16,73,139.29,1.229352,1.908082,0.465753,149.53,21.218055,35,6
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,18,67,163.56,1.894308,2.441194,0.597015,49.79,9.676228,21,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,direction,buy,108,107.81,1.25919,0.998241,0.537037,93.22,14.026904,57,5
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,direction,sell,151,299.68,1.313296,1.984636,0.523179,124.84,17.215986,74,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-08,30,-55.69,0.700237,-1.856333,0.5,71.47,13.984386,29,3
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-07,23,-30.58,0.770851,-1.329565,0.478261,106.53,20.926806,20,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-06,12,-28.68,0.764319,-2.39,0.416667,66.53,12.714521,6,3
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-03,17,-19.04,0.817938,-1.12,0.470588,58.0,11.363191,12,2
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-12,19,-11.32,0.933077,-0.595789,0.473684,103.31,20.662,19,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-09,27,19.99,1.213318,0.74037,0.555556,41.97,8.246714,12,3
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-04,21,44.54,1.39395,2.120952,0.47619,51.63,9.090109,17,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-05,18,68.65,1.729001,3.813889,0.666667,35.74,5.948735,5,2
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-10,27,74.29,1.77913,2.751481,0.518519,32.15,5.398462,19,3
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-01,22,77.8,2.367792,3.536364,0.590909,18.12,3.210318,7,3
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-11,20,128.94,2.34103,6.447,0.6,39.36,5.996435,9,3
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-02,23,138.59,2.277092,6.025652,0.565217,64.21,9.274345,6,5
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Monday,2,-46.39,0.0,-23.195,0.0,46.39,9.278,2,2
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Friday,73,47.19,1.122397,0.646438,0.506849,109.61,19.789128,45,4
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Tuesday,62,71.67,1.204118,1.155968,0.548387,83.18,13.0368,24,5
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Wednesday,60,111.12,1.307216,1.852,0.483333,155.86,24.309444,41,7
mt5_ta_s264_aia_atrmon_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Thursday,62,223.9,1.983182,3.61129,0.596774,56.86,9.814617,9,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_mid,86,-65.12,0.882686,-0.757209,0.5,159.96,27.436452,77,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_late,86,216.78,1.488408,2.520698,0.546512,131.69,17.463201,25,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_early,86,269.45,1.700434,3.13314,0.546512,101.46,13.028237,48,5
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,12,2,-38.1,0.0,-19.05,0.0,38.1,7.62,2,2
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,01,1,-26.52,0.0,-26.52,0.0,26.52,5.304,1,1
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,09,1,-23.0,0.0,-23.0,0.0,23.0,4.6,1,1
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,02,1,-21.26,0.0,-21.26,0.0,21.26,4.252,1,1
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,10,1,-16.24,0.0,-16.24,0.0,16.24,3.248,1,1
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,19,3,0.05,1.00496,0.016667,0.666667,10.08,2.016,2,1
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,20,1,10.69,inf,10.69,1.0,0.0,0.0,0,0
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,21,4,24.52,inf,6.13,1.0,0.0,0.0,0,0
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,15,1,27.65,inf,27.65,1.0,0.0,0.0,0,0
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,22,4,66.12,2.651761,16.53,0.5,20.88,3.937468,1,1
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,17,100,100.32,1.241003,1.0032,0.53,93.96,14.312262,44,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,16,72,150.95,1.248559,2.096528,0.472222,150.04,21.006944,35,6
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,18,67,165.93,1.897695,2.476567,0.597015,50.6,9.82906,21,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,direction,buy,108,106.95,1.25307,0.990278,0.537037,95.28,14.320067,57,5
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,direction,sell,150,314.16,1.326903,2.0944,0.526667,125.75,17.13472,74,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-08,30,-55.9,0.702881,-1.863333,0.5,71.82,14.052869,29,3
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-07,23,-29.73,0.777736,-1.292609,0.478261,106.63,20.94645,20,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-06,12,-29.14,0.764468,-2.428333,0.416667,67.3,12.85406,6,3
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-03,17,-18.37,0.825811,-1.080588,0.470588,58.06,11.368932,12,2
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-12,19,-9.92,0.942413,-0.522105,0.473684,104.29,20.858,19,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-09,27,20.64,1.218297,0.764444,0.555556,42.34,8.314188,12,3
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-04,21,44.64,1.392026,2.125714,0.47619,52.07,9.166608,17,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-05,18,68.27,1.708783,3.792778,0.666667,36.89,6.132797,5,2
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-10,27,75.11,1.780364,2.781852,0.518519,32.37,5.427929,13,3
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-01,21,82.75,2.558968,3.940476,0.619048,18.85,3.306437,7,3
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-11,20,130.83,2.347651,6.5415,0.6,39.62,6.019173,9,3
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-02,23,141.93,2.30044,6.17087,0.565217,64.8,9.310077,6,5
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Monday,2,-46.97,0.0,-23.485,0.0,46.97,9.394,2,2
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Friday,73,47.76,1.122145,0.654247,0.506849,110.89,19.976221,45,4
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Tuesday,62,73.2,1.205954,1.180645,0.548387,85.01,13.090927,24,5
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Wednesday,59,121.64,1.338312,2.061695,0.491525,155.79,24.051317,41,7
mt5_ta_s264_aih_atrmon_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Thursday,62,225.48,1.977458,3.636774,0.596774,57.27,9.88334,9,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_mid,86,-68.03,0.875706,-0.791047,0.5,158.02,27.320194,78,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_late,84,211.42,1.484342,2.516905,0.535714,129.39,17.279186,30,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,chron_segment,chron_early,86,262.8,1.683147,3.055814,0.546512,101.46,13.028237,48,5
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,12,2,-37.52,0.0,-18.76,0.0,37.52,7.504,2,2
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,01,1,-26.52,0.0,-26.52,0.0,26.52,5.304,1,1
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,09,1,-23.0,0.0,-23.0,0.0,23.0,4.6,1,1
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,02,1,-20.53,0.0,-20.53,0.0,20.53,4.106,1,1
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,10,1,-16.24,0.0,-16.24,0.0,16.24,3.248,1,1
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,19,3,0.33,1.033673,0.11,0.666667,9.8,1.96,2,1
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,20,1,10.69,inf,10.69,1.0,0.0,0.0,0,0
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,21,4,24.01,inf,6.0025,1.0,0.0,0.0,0,0
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,15,1,27.65,inf,27.65,1.0,0.0,0.0,0,0
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,22,4,63.7,2.60818,15.925,0.5,20.46,3.858266,1,1
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,17,100,104.45,1.255105,1.0445,0.53,91.95,14.030885,42,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,16,72,148.02,1.245831,2.055833,0.472222,149.25,20.932092,35,6
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,close_hour_utc,18,65,151.15,1.822585,2.325385,0.584615,51.46,9.996115,22,5
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,direction,buy,108,110.37,1.265881,1.021944,0.537037,91.85,13.796056,57,5
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,direction,sell,148,295.82,1.310272,1.998784,0.52027,124.19,17.186311,73,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-08,30,-55.32,0.701634,-1.844,0.5,71.1,13.911989,29,3
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-07,23,-30.3,0.772471,-1.317391,0.478261,106.28,20.876466,20,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-06,12,-28.68,0.764319,-2.39,0.416667,66.53,12.714521,6,3
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-03,17,-18.37,0.825811,-1.080588,0.470588,58.06,11.368932,12,2
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-12,19,-11.32,0.933077,-0.595789,0.473684,103.31,20.662,19,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-09,26,17.85,1.190481,0.686538,0.538462,41.97,8.246714,12,3
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-04,20,34.09,1.299376,1.7045,0.45,52.07,9.166608,16,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-05,18,68.65,1.729001,3.813889,0.666667,35.74,5.948735,5,2
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-10,27,74.6,1.786091,2.762963,0.518519,31.84,5.346408,19,3
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-01,21,82.75,2.558968,3.940476,0.619048,18.85,3.306437,7,3
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-11,20,130.31,2.374868,6.5155,0.6,37.99,5.787718,9,3
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,month,2024-02,23,141.93,2.30044,6.17087,0.565217,64.8,9.310077,6,5
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Monday,2,-46.39,0.0,-23.195,0.0,46.39,9.278,2,2
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Friday,71,35.86,1.092825,0.50507,0.492958,109.21,20.069834,44,4
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Tuesday,62,73.38,1.208478,1.183548,0.548387,83.18,12.961255,24,5
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Wednesday,59,117.87,1.330214,1.997797,0.491525,155.56,24.021001,41,7
mt5_ta_s264_lc_atrmon_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,atrcomp_monday_guard,tier_only_total,weekday,Thursday,62,225.47,1.993741,3.636613,0.596774,57.27,9.88334,9,4
