run_id,split,model_id,label_id,policy_id,threshold_id,exit_mode,max_hold_m5,entry_timestamp,exit_timestamp,held_m5,side,score,threshold,entry_open,exit_open,net_profit,cost_per_trade,claim_boundary
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-21T18:25:00+00:00,2025-01-21T18:30:00+00:00,1,long,0.002044020973,-0.001214469784,21442.72,21442.97,-0.275,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-21T18:35:00+00:00,2025-01-21T18:40:00+00:00,1,long,-0.000709251697,-0.001214469784,21452.47,21423.47,-3.2,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-21T19:00:00+00:00,2025-01-21T19:05:00+00:00,1,long,0.00404479258,-0.001214469784,21487.47,21486.6,-0.387,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-22T16:50:00+00:00,2025-01-22T18:10:00+00:00,11,long,0.001718931441,-0.001214469784,21802.92,21840.55,3.463,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-22T18:15:00+00:00,2025-01-22T18:30:00+00:00,1,long,0.004895963753,-0.001214469784,21822.17,21868.05,4.288,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-23T17:15:00+00:00,2025-01-23T17:20:00+00:00,1,long,0.002801635549,-0.001214469784,21722.13,21702.38,-2.275,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-23T17:35:00+00:00,2025-01-23T18:00:00+00:00,2,long,0.002499136539,-0.001214469784,21740.63,21751.88,0.825,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-24T16:55:00+00:00,2025-01-24T17:05:00+00:00,2,long,-0.000992367928,-0.001214469784,21895.08,21851.33,-4.675,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-24T18:10:00+00:00,2025-01-24T18:15:00+00:00,1,long,0.003342279921,-0.001214469784,21824.83,21818.08,-0.975,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-27T16:40:00+00:00,2025-01-27T16:45:00+00:00,1,long,0.003858502511,-0.001214469784,21118.49,21107.24,-1.425,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-27T16:50:00+00:00,2025-01-27T17:05:00+00:00,3,long,0.000714882329,-0.001214469784,21139.87,21111.87,-3.1,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-27T17:30:00+00:00,2025-01-27T17:35:00+00:00,1,long,8.2354768e-05,-0.001214469784,21202.49,21235.87,3.038,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-27T17:40:00+00:00,2025-01-27T17:50:00+00:00,2,long,0.00600577969,-0.001214469784,21224.37,21192.12,-3.525,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-27T17:55:00+00:00,2025-01-27T18:00:00+00:00,1,long,-0.000633542296,-0.001214469784,21207.24,21146.24,-6.4,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-28T17:00:00+00:00,2025-01-28T17:10:00+00:00,2,long,0.005353857219,-0.001214469784,21123.34,21156.59,3.025,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-28T17:15:00+00:00,2025-01-28T17:50:00+00:00,7,long,0.000636923321,-0.001214469784,21213.34,21275.59,5.925,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-28T17:55:00+00:00,2025-01-28T18:00:00+00:00,1,long,0.003954422663,-0.001214469784,21247.46,21294.21,4.375,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-28T18:05:00+00:00,2025-01-28T18:15:00+00:00,2,long,-0.000828003555,-0.001214469784,21287.34,21288.34,-0.2,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-28T18:25:00+00:00,2025-01-28T18:30:00+00:00,1,long,-0.00095461387,-0.001214469784,21260.21,21243.84,-1.937,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-28T18:35:00+00:00,2025-01-28T18:40:00+00:00,1,long,0.001664794958,-0.001214469784,21257.96,21283.21,2.225,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-28T19:00:00+00:00,2025-01-28T19:35:00+00:00,6,long,0.001081979555,-0.001214469784,21311.46,21395.96,8.15,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-29T17:15:00+00:00,2025-01-29T17:30:00+00:00,3,long,0.000338886439,-0.001214469784,21378.55,21345.17,-3.638,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-29T17:35:00+00:00,2025-01-29T17:45:00+00:00,2,long,0.000786540929,-0.001214469784,21356.92,21316.67,-4.325,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-30T16:50:00+00:00,2025-01-30T16:55:00+00:00,1,long,0.005236142066,-0.001214469784,21581.37,21555.5,-2.887,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-30T17:05:00+00:00,2025-01-30T17:15:00+00:00,2,long,0.002310157071,-0.001214469784,21443.12,21442.5,-0.362,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-30T17:25:00+00:00,2025-01-30T17:30:00+00:00,1,long,-0.000672931587,-0.001214469784,21447.37,21377.62,-7.275,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-30T18:30:00+00:00,2025-01-30T18:40:00+00:00,2,long,-0.001104839523,-0.001214469784,21396.12,21397.12,-0.2,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-31T17:05:00+00:00,2025-01-31T17:10:00+00:00,1,long,0.005527330622,-0.001214469784,21747.48,21734.98,-1.55,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-01-31T17:15:00+00:00,2025-01-31T18:25:00+00:00,11,long,0.007523336673,-0.001214469784,21745.98,21781.1,3.212,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T16:40:00+00:00,2025-02-03T16:45:00+00:00,1,long,0.003659220655,-0.001214469784,21166.24,21119.24,-5.0,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T17:00:00+00:00,2025-02-03T17:05:00+00:00,1,long,0.001461530934,-0.001214469784,21076.99,21027.36,-5.263,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T17:25:00+00:00,2025-02-03T17:30:00+00:00,1,long,0.003893280182,-0.001214469784,21170.99,21212.49,3.85,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T17:35:00+00:00,2025-02-03T17:45:00+00:00,2,long,0.002216802663,-0.001214469784,21228.36,21297.49,6.613,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T17:50:00+00:00,2025-02-03T18:00:00+00:00,2,long,-7.2404056e-05,-0.001214469784,21269.36,21277.86,0.55,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T18:05:00+00:00,2025-02-03T18:50:00+00:00,9,long,0.006040096385,-0.001214469784,21265.86,21264.36,-0.45,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T19:20:00+00:00,2025-02-03T19:25:00+00:00,1,long,-0.00070135655,-0.001214469784,21264.11,21306.61,3.95,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T21:00:00+00:00,2025-02-03T21:10:00+00:00,2,long,0.001200109198,-0.001214469784,21324.99,21332.36,0.437,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-03T21:20:00+00:00,2025-02-03T21:25:00+00:00,1,long,0.001321676001,-0.001214469784,21369.11,21364.61,-0.75,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-04T16:55:00+00:00,2025-02-04T17:55:00+00:00,12,long,0.007581112304,-0.001214469784,21409.55,21512.93,10.038,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-04T18:00:00+00:00,2025-02-04T18:10:00+00:00,2,long,0.008483741726,-0.001214469784,21496.3,21520.93,2.163,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-04T18:30:00+00:00,2025-02-04T18:35:00+00:00,1,long,0.008178559004,-0.001214469784,21546.3,21530.8,-1.85,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-02-04T18:45:00+00:00,2025-02-04T18:55:00+00:00,2,long,0.002290291731,-0.001214469784,21530.05,21519.05,-1.4,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-01T16:40:00+00:00,2025-10-01T16:50:00+00:00,2,long,0.00657875317,-0.001214469784,24620.3,24529.3,-9.4,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-01T17:05:00+00:00,2025-10-01T17:50:00+00:00,8,long,0.000602261577,-0.001214469784,24614.55,24677.43,5.988,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-02T16:40:00+00:00,2025-10-02T16:45:00+00:00,1,long,0.001228890451,-0.001214469784,24876.19,24843.56,-3.563,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-02T18:10:00+00:00,2025-10-02T18:15:00+00:00,1,long,-5.111862e-06,-0.001214469784,24828.06,24827.56,-0.35,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-02T18:40:00+00:00,2025-10-02T18:45:00+00:00,1,long,0.000816155411,-0.001214469784,24815.56,24820.81,0.225,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-02T18:55:00+00:00,2025-10-02T19:10:00+00:00,2,long,5.63988e-06,-0.001214469784,24857.81,24852.56,-0.825,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-03T17:25:00+00:00,2025-10-03T17:35:00+00:00,1,long,0.002966095248,-0.001214469784,24874.98,24889.86,1.188,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-03T17:50:00+00:00,2025-10-03T18:00:00+00:00,2,long,0.002470188507,-0.001214469784,24895.73,24912.73,1.4,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-06T17:30:00+00:00,2025-10-06T17:35:00+00:00,1,long,0.001290043796,-0.001214469784,24948.25,24938.5,-1.275,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-06T17:50:00+00:00,2025-10-06T17:55:00+00:00,1,long,0.002771330313,-0.001214469784,24960.25,24942.38,-2.087,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-07T20:05:00+00:00,2025-10-07T20:10:00+00:00,1,long,0.001006627869,-0.001214469784,24852.85,24857.35,0.15,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_12__weak_or_opp,weak_or_opp,12,2025-10-08T16:50:00+00:00,2025-10-08T17:40:00+00:00,8,long,-0.00034459695,-0.001214469784,24972.96,25024.46,4.85,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
