ledger_row_id,stage_id,run_id,work_family,evidence_scope,kpi_scope,status,judgment,claim_boundary,path,notes,decision,run_key,family,question,metric_scope,primary_artifact,report_path,next_action,run_number,date,parent_run_id,next_run_id,rows,gate_passes,gate_total,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,view,tier,net_profit,profit_factor,expectancy,drawdown,recovery_factor,trade_count,candidate_model_id,result_status,expected_probability_rows,long_trade_count,short_trade_count,feature_count,task_seed_rows,eligible_task_rows,trained_model_rows,best_inner_holdout_proxy_net,best_inner_holdout_profit_factor,candidate_model_ids,probe_priority_model,raw_top_model,lane,primary_report,balance_control_model,cost_control_model,primary_proxy_net,primary_profit_factor,primary_recovery_factor
run337HW_design_proxy_negative_trade_shape_offensive_pivot_without_db_v1__offensive_pivot_design,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337HW_design_proxy_negative_trade_shape_offensive_pivot_without_db_v1,experiment_design,"HV negative memory, HU proxy scorecard",design_only_no_operating_claim,completed_stage337HW_proxy_negative_trade_shape_offensive_pivot_design_no_training_no_selection,repeated_proxy_negative_failure_memory_converted_to_label_model_trade_shape_offensive_pivot,research_development_only_stage337HW_proxy_negative_trade_shape_offensive_pivot_design_without_db_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_runtime_package_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337HW_proxy_negative_trade_shape_offensive_pivot_design.md,gates=12/12;next_action=run337HX_materialize_proxy_negative_trade_shape_offensive_pivot_inputs_without_db_v1;goal_achieve_not_claimed,stage337HW_open_run337HX_proxy_negative_trade_shape_offensive_pivot_inputs,run337HW_design_proxy_negative_trade_shape_offensive_pivot_without_db_v1__offensive_pivot_design,proxy_negative_trade_shape_offensive_pivot_design,what broad offensive pivot should follow repeated proxy-negative ONNX training(반복 프록시 음수 ONNX 학습 뒤 어떤 넓은 공격 전환을 할 것인가),design_matrix_contracts_materialization_queue,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337HW/offensive_pivot_design_matrix.csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337HW_proxy_negative_trade_shape_offensive_pivot_design.md,run337HX_materialize_proxy_negative_trade_shape_offensive_pivot_inputs_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337HX_materialize_proxy_negative_trade_shape_offensive_pivot_inputs_without_db_v1,,,,completed_stage337HX_proxy_negative_trade_shape_offensive_pivot_inputs_materialized_no_training_no_selection,timestamp_safe_offensive_pivot_inputs_materialized_review_required,research_development_input_materialization_only_no_model_training_no_mt5_no_runtime_package_no_operating_or_goal_claim,,,stage337HX_open_run337HY_proxy_negative_trade_shape_offensive_pivot_input_review,,,,,,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337HX_proxy_negative_trade_shape_offensive_pivot_inputs.md,,run337HX,2026-06-01,run337HW_design_proxy_negative_trade_shape_offensive_pivot_without_db_v1,run337HY_review_proxy_negative_trade_shape_offensive_pivot_inputs_without_db_v1,87666.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337HY_review_proxy_negative_trade_shape_offensive_pivot_inputs_without_db_v1,,,,completed_stage337HY_offensive_pivot_input_review_training_ready_no_selection,offensive_pivot_inputs_timestamp_safe_training_ready_with_tier_b_missing_required_named,research_development_input_review_only_no_model_training_no_onnx_export_no_mt5_no_runtime_package_no_candidate_selection_no_operating_or_goal_claim,,,stage337HY_open_run337HZ_proxy_negative_trade_shape_offensive_pivot_candidate_training,,,,,,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337HY_proxy_negative_trade_shape_offensive_pivot_input_review.md,,run337HY,2026-06-01,run337HX_materialize_proxy_negative_trade_shape_offensive_pivot_inputs_without_db_v1,run337HZ_train_proxy_negative_trade_shape_offensive_pivot_candidates_without_db_v1,87666.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337HZ_train_proxy_negative_trade_shape_offensive_pivot_candidates_without_db_v1,,,,completed_stage337HZ_offensive_pivot_candidates_trained_onnx_materialized_review_required_no_selection_no_mt5,offensive_pivot_candidates_trained_with_onnx_parity_and_proxy_score_review_required,research_development_candidate_training_only_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_no_forward_no_runtime_package_no_operating_or_goal_claim,,,stage337HZ_open_run337IA_review_offensive_pivot_training,,,,,,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337HZ_proxy_negative_trade_shape_offensive_pivot_training.md,,run337HZ,2026-06-01,run337HY_review_proxy_negative_trade_shape_offensive_pivot_inputs_without_db_v1,run337IA_review_proxy_negative_trade_shape_offensive_pivot_training_without_db_v1,87666.0,11.0,11.0,7.0,7/7,1.3964926912813098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IA_review_proxy_negative_trade_shape_offensive_pivot_training_without_db_v1,,,,completed_stage337IA_offensive_pivot_training_review_runtime_probe_package_required_no_selection,two_proxy_positive_onnx_candidates_found_short_dominant_side_risk_runtime_probe_required,research_development_training_review_only_no_candidate_selection_no_mt5_execution_in_IA_no_runtime_package_authority_no_forward_no_operating_or_goal_claim,,,stage337IA_open_run337IB_materialize_proxy_positive_runtime_probe_package,,,,,,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IA_proxy_negative_trade_shape_offensive_pivot_training_review.md,,run337IA,2026-06-01,run337HZ_train_proxy_negative_trade_shape_offensive_pivot_candidates_without_db_v1,run337IB_materialize_proxy_positive_offensive_pivot_runtime_probe_package_without_db_v1,,8.0,8.0,,,,7.0,2.0,hz_hx_hw003_model_family_extratrees_fwd18,1.3964926912813098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IB_materialize_proxy_positive_offensive_pivot_runtime_probe_package_without_db_v1,,,,completed_stage337IB_proxy_positive_runtime_probe_package_materialized_no_mt5_execution,runtime_probe_package_ready_for_mt5_attempt_proxy_diff_required_no_selection,research_development_runtime_probe_package_only_no_mt5_execution_in_IB_no_candidate_selection_no_forward_no_runtime_authority_no_operating_or_goal_claim,,,stage337IB_open_run337IC_execute_proxy_positive_offensive_pivot_mt5_runtime_probe,,,,,,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IB_proxy_positive_runtime_probe_package.md,,run337IB,2026-06-01,run337IA_review_proxy_negative_trade_shape_offensive_pivot_training_without_db_v1,run337IC_execute_proxy_positive_offensive_pivot_mt5_runtime_probe_without_db_v1,,10.0,10.0,,,,,,,,2.0,5841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IC_execute_proxy_positive_offensive_pivot_mt5_runtime_probe_without_db_v1,,,,blocked_stage337IC_proxy_positive_mt5_runtime_probe_attempt_missing_or_failed_outputs_no_forward_decision,mt5_runtime_probe_attempt_recorded_but_outputs_missing_or_failed_repair_required,research_development_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337IC_open_run337ID_review_or_repair_proxy_positive_mt5_runtime_probe_attempt,,,,,,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IC_proxy_positive_mt5_runtime_probe.md,,run337IC,2026-06-01,run337IB_materialize_proxy_positive_offensive_pivot_runtime_probe_package_without_db_v1,run337ID_review_proxy_positive_offensive_pivot_mt5_runtime_probe_or_repair_without_db_v1,,8.0,8.0,,,,,,,,2.0,,2.0,11678.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337ID_review_proxy_positive_offensive_pivot_mt5_runtime_probe_or_repair_without_db_v1,,,,completed_stage337ID_runtime_positive_clue_reviewed_repair_required_no_selection,runtime_positive_net_clue_not_operating_ready_low_pf_high_drawdown_secondary_probability_mismatch,research_development_runtime_probe_review_only_no_candidate_selection_no_forward_passed_or_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337ID_open_run337IE_runtime_positive_low_pf_drawdown_side_balance_repair,,,,,,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337ID_proxy_positive_mt5_runtime_probe_review.md,,run337ID,2026-06-01,run337IC_execute_proxy_positive_offensive_pivot_mt5_runtime_probe_without_db_v1,run337IE_design_runtime_positive_low_pf_drawdown_side_balance_repair_without_db_v1,,8.0,8.0,,,,,,,,,,2.0,,,2.0,19.46,1.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run337IE_design_runtime_positive_low_pf_drawdown_side_balance_repair_without_db_v1__repair_design,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IE_design_runtime_positive_low_pf_drawdown_side_balance_repair_without_db_v1,experiment_design,"ID runtime review, IC MT5 probe, IA proxy-positive matrix(ID 런타임 검토, IC MT5 탐침, IA 프록시 양수 행렬)",design_only_no_operating_claim,completed_stage337IE_runtime_positive_low_pf_drawdown_side_balance_repair_design_no_training_no_selection,runtime_positive_low_pf_drawdown_side_balance_repair_design_opened,research_development_design_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IE_positive_repair_design.md,gates=11/11;next_action=run337IF_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1;goal_achieve_not_claimed,stage337IE_open_run337IF_runtime_positive_low_pf_drawdown_side_balance_repair_inputs,run337IE_design_runtime_positive_low_pf_drawdown_side_balance_repair_without_db_v1__repair_design,runtime_positive_low_pf_drawdown_side_balance_repair_design,how should MT5 positive net but low PF/drawdown weakness become timestamp-safe repair inputs(MT5 양수 순익이지만 낮은 PF/낙폭 약점을 어떻게 시점 안전 수리 입력으로 바꿀 것인가),design_matrix_performance_attribution_contracts,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IE/runtime_positive_repair_design_matrix.csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IE_positive_repair_design.md,run337IF_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,run337IE,2026-06-01,run337ID_review_proxy_positive_offensive_pivot_mt5_runtime_probe_or_repair_without_db_v1,run337IF_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,6.0,11.0,11.0,,,,,,hz_hx_hw003_model_family_extratrees_fwd18,,,,,,,2.0,19.46,1.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run337IF_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1__input_materialization,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IF_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,experiment_execution,"IE design, HX frame, HZ schema, ID runtime KPI(IE 설계, HX 프레임, HZ 스키마, ID 런타임 KPI)",input_rows_weights_boundaries,completed_stage337IF_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_materialized_no_training_no_selection,timestamp_safe_runtime_positive_repair_inputs_materialized_review_required,research_development_input_materialization_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IF_repair_inputs.md,gates=12/12;next_action=run337IG_review_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1;goal_achieve_not_claimed,stage337IF_open_run337IG_runtime_positive_low_pf_drawdown_side_balance_repair_input_review,run337IF_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1__input_materialization,runtime_positive_repair_input_materialization,can runtime-positive weak KPI evidence become timestamp-safe repair inputs(런타임 양수 약한 KPI 근거를 시점 안전 수리 입력으로 바꿀 수 있는가),rows_features_weights_boundaries,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IF/if_runtime_positive_repair_input_frame.parquet,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IF_repair_inputs.md,run337IG_review_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,run337IF,2026-06-01,run337IE_design_runtime_positive_low_pf_drawdown_side_balance_repair_without_db_v1,run337IG_review_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,87666.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run337IG_review_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1__input_review,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IG_review_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,experiment_execution,"IF frame, feature boundary, weight saturation, tier records(IF 프레임, 피처 경계, 가중치 포화, 티어 기록)",input_review_training_eligibility,completed_stage337IG_runtime_positive_repair_inputs_review_training_ready_no_selection,if_inputs_timestamp_safe_training_ready_with_tier_b_missing_required_named,research_development_input_review_only_no_model_training_no_onnx_export_no_mt5_no_runtime_package_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IG_repair_input_review.md,gates=10/10;next_action=run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1;goal_achieve_not_claimed,stage337IG_open_run337IH_runtime_positive_low_pf_drawdown_side_balance_repair_candidate_training,run337IG_review_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1__input_review,runtime_positive_repair_input_review,are IF runtime-positive repair inputs eligible for guarded training(IF 런타임 양수 수리 입력은 방어 학습에 적격한가),eligibility_feature_weight_tier,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IG/ig_training_task_eligibility.csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IG_repair_input_review.md,run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1,run337IG,2026-06-01,run337IF_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1,87666.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1__onnx_training,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1,experiment_execution_model_training,"IG eligible tasks, IF frame, model artifacts, ONNX parity(IG 적격 작업, IF 프레임, 모델 산출물, ONNX 동등성)",inner_holdout_proxy_onnx_parity,completed_stage337IH_runtime_positive_repair_candidates_trained_onnx_materialized_review_required_no_selection_no_mt5,runtime_positive_repair_candidates_trained_with_onnx_parity_and_proxy_score_review_required,research_development_candidate_training_only_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_runtime_package_authority_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IH_repair_candidate_training.md,gates=11/11;next_action=run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1;goal_achieve_not_claimed,stage337IH_open_run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training,run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1__onnx_training,runtime_positive_repair_candidate_training,do IF repair weights produce reviewable ONNX candidates(IF 수리 가중치가 검토 가능한 ONNX 후보를 만드는가),inner_holdout_proxy_onnx_parity_model_manifest,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IH/trained_model_manifest.csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IH_repair_candidate_training.md,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,run337IH,2026-06-01,run337IG_review_runtime_positive_low_pf_drawdown_side_balance_repair_inputs_without_db_v1,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,87666.0,11.0,11.0,6.0,6/6,0.4754999014553505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,,,,completed_stage337II_runtime_positive_repair_training_review_runtime_probe_package_required_no_selection,one_weak_proxy_positive_onnx_candidate_found_mt5_runtime_probe_required_no_selection,research_development_training_review_only_no_candidate_selection_no_mt5_execution_in_II_no_runtime_package_authority_no_forward_no_operating_or_goal_claim,,,stage337II_open_run337IJ_runtime_positive_repair_runtime_probe_package,,,,training_review_proxy_only,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337II/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337II_repair_training_review.md,,,,run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A separate(Tier A 분리),Tier A,,1.0164863573227334,3.300707354264546e-05,2.293922548214141,0.2072868161244308,14406.0,ih_if_ie003_pf_recovery_fwd18_xgboost,weak_proxy_positive_runtime_probe_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,,,,completed_stage337II_runtime_positive_repair_training_review_runtime_probe_package_required_no_selection,one_weak_proxy_positive_onnx_candidate_found_mt5_runtime_probe_required_no_selection,research_development_training_review_only_no_candidate_selection_no_mt5_execution_in_II_no_runtime_package_authority_no_forward_no_operating_or_goal_claim,,,stage337II_open_run337IJ_runtime_positive_repair_runtime_probe_package,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337II/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337II_repair_training_review.md,,,,run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier B separate(Tier B 분리),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,,,,completed_stage337II_runtime_positive_repair_training_review_runtime_probe_package_required_no_selection,one_weak_proxy_positive_onnx_candidate_found_mt5_runtime_probe_required_no_selection,research_development_training_review_only_no_candidate_selection_no_mt5_execution_in_II_no_runtime_package_authority_no_forward_no_operating_or_goal_claim,,,stage337II_open_run337IJ_runtime_positive_repair_runtime_probe_package,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337II/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337II_repair_training_review.md,,,,run337IH_train_runtime_positive_low_pf_drawdown_side_balance_repair_candidates_without_db_v1,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A+B combined(Tier A+B 합산),Tier A+B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,,,,completed_stage337IJ_runtime_positive_repair_runtime_probe_package_materialized_no_mt5_execution,runtime_probe_package_ready_for_weak_proxy_positive_candidate_proxy_mt5_diff_required_no_selection,research_development_runtime_probe_package_only_no_mt5_execution_in_IJ_no_candidate_selection_no_forward_no_runtime_authority_no_operating_or_goal_claim,,,stage337IJ_open_run337IK_execute_runtime_positive_repair_mt5_runtime_probe,,,,runtime_probe_package_only,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IJ/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IJ_repair_runtime_probe_package.md,,,,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,,,,,,,,,,,1.0,5841.0,,,,,,,,2026-06-01,Tier A used(Tier A 사용),Tier A,,,,,,,ih_if_ie003_pf_recovery_fwd18_xgboost,runtime_probe_package_materialized_no_mt5_execution,5841.0,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,,,,completed_stage337IJ_runtime_positive_repair_runtime_probe_package_materialized_no_mt5_execution,runtime_probe_package_ready_for_weak_proxy_positive_candidate_proxy_mt5_diff_required_no_selection,research_development_runtime_probe_package_only_no_mt5_execution_in_IJ_no_candidate_selection_no_forward_no_runtime_authority_no_operating_or_goal_claim,,,stage337IJ_open_run337IK_execute_runtime_positive_repair_mt5_runtime_probe,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IJ/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IJ_repair_runtime_probe_package.md,,,,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier B fallback used(Tier B 대체 사용),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,,,,completed_stage337IJ_runtime_positive_repair_runtime_probe_package_materialized_no_mt5_execution,runtime_probe_package_ready_for_weak_proxy_positive_candidate_proxy_mt5_diff_required_no_selection,research_development_runtime_probe_package_only_no_mt5_execution_in_IJ_no_candidate_selection_no_forward_no_runtime_authority_no_operating_or_goal_claim,,,stage337IJ_open_run337IK_execute_runtime_positive_repair_mt5_runtime_probe,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IJ/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IJ_repair_runtime_probe_package.md,,,,run337II_review_runtime_positive_low_pf_drawdown_side_balance_repair_training_without_db_v1,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,actual routed total(실제 라우팅 전체),Tier A+B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,,,,completed_stage337IK_runtime_positive_repair_mt5_runtime_probe_executed_review_required_no_forward_decision,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,research_development_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337IK_open_run337IL_review_runtime_positive_repair_mt5_runtime_probe,,,,mt5_runtime_probe_attempt,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IK/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IK_repair_mt5_runtime_probe.md,,,,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,,8.0,8.0,,,,,,,,,,1.0,,0.0,,,,,2026-06-01,Tier A used(Tier A 사용),Tier A,-101.05,0.95,-0.14,315.66,-0.32,726.0,ih_if_ie003_pf_recovery_fwd18_xgboost,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,,341.0,385.0,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,,,,completed_stage337IK_runtime_positive_repair_mt5_runtime_probe_executed_review_required_no_forward_decision,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,research_development_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337IK_open_run337IL_review_runtime_positive_repair_mt5_runtime_probe,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IK/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IK_repair_mt5_runtime_probe.md,,,,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,,8.0,8.0,,,,,,,,,,,,,,,,,2026-06-01,Tier B fallback used(Tier B 대체 사용),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
