row_id,stage_id,run_id,view,tier_scope,scoreboard,status,judgment,evidence_boundary,report_path,notes
stage267_run267BB_cross_period_replacement_ready_subset_review,267_adapter_research__baseline_candidate_racing_protocol,run267BB_stage267_cross_period_replacement_ready_subset_review_v1,cross_period_replacement_ready_subset_review,Tier A 2024 replacement subset review; Tier B and routed total blocked,subset_review_negative_slice_route_triage_next_queue,run267BB_cross_period_replacement_ready_subset_review_completed_route_gap_blocked,replacement_subset_review_completed_s264_aia_watch_pair_only_no_candidate_selection,review_only_no_new_mt5_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BB_cross_period_replacement_ready_subset_review.md,subset_rows=5;watch_rows=2;next_action=run267BC_materialize_adjacent_period_replacement_frames_for_s264_aia_watch_pair_and_route_manifest_repair_inputs.
stage267_run267BC_adjacent_period_replacement_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267BC_stage267_adjacent_period_replacement_frame_materialization_v1,adjacent_period_replacement_frame_materialization,Tier A adjacent-period attempt inputs; true fallback blocked,feature_frames_attempt_manifest_route_repair_inputs,run267BC_adjacent_period_replacement_frames_materialized_route_manifest_repair_inputs_ready_execution_pending,adjacent_period_attempt_inputs_materialized_no_mt5_execution_no_candidate_selection,materialization_only_no_new_mt5_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BC_adjacent_period_replacement_materialization.md,feature_frames=6;attempts=6;next_action=run267BD_execute_s264_aia_adjacent_period_replacement_mt5_batch_or_repair_materialization_gaps.
stage267_run267BD_adjacent_period_replacement_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267BD_stage267_adjacent_period_replacement_mt5_execution_v1,adjacent_period_replacement_mt5_execution,Tier A adjacent periods only; Tier B and actual routed total blocked,mt5_runtime_adjacent_period_replacement,run267BD_adjacent_period_replacement_mt5_batch_blocked,blocked_mt5_execution_no_candidate_selection,MT5_strategy_tester_reports_no_candidate_selection_no_onnx_no_operating_claim,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BD_adjacent_period_replacement_mt5_execution.md,kpi_records=0;attempts=1/6;next_action=run267BD_repair_s264_aia_adjacent_period_replacement_mt5_execution_blocker.
stage267_run267BE_mt5_tester_start_diagnostic,267_adapter_research__baseline_candidate_racing_protocol,run267BE_stage267_mt5_tester_start_diagnostic_v1,mt5_tester_start_diagnostic,Tier A adjacent period execution blocker; Tier B and actual routed total still blocked,external_mt5_tester_start_diagnostic,run267BE_mt5_tester_start_diagnostic_blocked_global_tester_start,mt5_tester_start_blocker_confirmed_no_candidate_selection,diagnostic_only_no_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BE_mt5_tester_start_diagnostic.md,diagnostic_rows=5;blocked_rows=2;next_action=run267BF_repair_mt5_tester_automation_profile_start_before_adjacent_batch.
stage267_run267BF_mt5_tester_unique_report_repair,267_adapter_research__baseline_candidate_racing_protocol,run267BF_stage267_mt5_tester_unique_report_repair_v1,mt5_tester_unique_report_repair,Tier A q02 adjacent period tester-start repair; Tier B and actual routed total still blocked,external_mt5_tester_profile_handoff_repair,run267BF_mt5_tester_unique_report_repair_q02_runtime_report_completed,unique_report_profile_repaired_tester_start_no_candidate_selection,repair_verification_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BF_mt5_tester_unique_report_repair.md,tester_start=True;runtime_status=completed;report_status=completed;next_action=run267BG_execute_remaining_adjacent_period_replacement_with_fresh_report_profiles.
stage267_run267BG_adjacent_period_replacement_fresh_report_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267BG_stage267_adjacent_period_replacement_fresh_report_mt5_execution_v1,adjacent_period_replacement_fresh_report_mt5_execution,Tier A adjacent periods only; Tier B and actual routed total blocked,mt5_runtime_adjacent_period_replacement,run267BG_adjacent_period_replacement_fresh_report_mt5_batch_blocked,blocked_mt5_execution_no_candidate_selection,MT5_strategy_tester_reports_no_candidate_selection_no_onnx_no_operating_claim,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BG_adjacent_period_replacement_fresh_report_mt5_execution.md,kpi_records=0;attempts=1/6;next_action=run267BG_repair_adjacent_period_replacement_fresh_report_mt5_execution_blocker.
stage267_run267BH_aggressive_candidate_pressure_queue,267_adapter_research__baseline_candidate_racing_protocol,run267BH_stage267_aggressive_candidate_pressure_queue_v1,aggressive_candidate_pressure_queue,Tier A first; Tier B and actual routed total blocked until route manifest exists,aggressive_research_queue,run267BH_aggressive_candidate_pressure_queue_materialized_execution_pending,execution_pending_no_candidate_selection,research_queue_only_no_onnx_no_operating_claim,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BH_aggressive_candidate_pressure_queue.md,queue_rows=20; next_action=run267BI_repair_tester_handoff_and_execute_aggressive_pressure_queue_tranche.
stage267_run267BI_tester_profile_nobom_handoff_repair,267_adapter_research__baseline_candidate_racing_protocol,run267BI_stage267_tester_profile_nobom_handoff_repair_v1,tester_profile_nobom_handoff_repair,Tier A q02 adjacent period probe; true fallback blocked,runtime_handoff_repair,run267BI_tester_profile_nobom_handoff_repair_completed,handoff_repaired_no_candidate_selection,runtime_probe_only_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BI_tester_profile_nobom_handoff_repair.md,kpi_records=1; next_action=run267BJ_materialize_first_aggressive_pressure_tranche_with_nobom_profiles.
stage267_run267BJ_aggressive_pressure_first_tranche_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267BJ_stage267_aggressive_pressure_first_tranche_materialization_v1,aggressive_pressure_first_tranche_materialization,Tier A first; Tier B and actual routed total blocked until true fallback manifest exists,feature_model_set_ini_materialization_no_mt5_kpi,run267BJ_aggressive_pressure_first_tranche_materialized_execution_pending,aggressive_first_tranche_materialized_no_candidate_selection,materialization_only_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BJ_aggressive_pressure_first_tranche_materialization.md,tranche_rows=4;attempts=4;next_action=run267BK_execute_aggressive_pressure_first_tranche_with_nobom_profiles.
stage267_run267BK_aggressive_pressure_first_tranche_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267BK_stage267_aggressive_pressure_first_tranche_mt5_execution_v1,aggressive_pressure_first_tranche_mt5_execution,Tier A first; Tier B and actual routed total blocked until true fallback manifest exists,mt5_runtime_aggressive_first_tranche,run267BK_aggressive_pressure_first_tranche_mt5_batch_completed,mt5_runtime_evidence_no_candidate_selection,mt5_strategy_tester_reports_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BK_aggressive_pressure_first_tranche_mt5_execution.md,kpi_records=4;attempts=4/4;next_action=run267BL_review_aggressive_pressure_first_tranche_balance_timeslice_trade_quality.
stage267_run267BL_aggressive_pressure_first_tranche_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267BL_stage267_aggressive_pressure_first_tranche_balance_timeslice_trade_quality_review_v1,aggressive_pressure_first_tranche_balance_timeslice_trade_quality_review,Tier A aggressive first tranche review; Tier B and actual routed total blocked until true fallback manifest exists,trade_shape_curve_time_slice_review,run267BL_aggressive_pressure_first_tranche_balance_timeslice_trade_quality_review_completed,diagnostic_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_curve_timeslice_trade_quality_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BL_aggressive_pressure_first_tranche_balance_timeslice_trade_quality_review.md,trade_records=1910;variant_rows=4;watch_rows=2;negative_slices=15;next_action=run267BM_design_aggressive_pressure_second_tranche_or_cross_period_validation;selected_candidate=none.
stage267_run267BM_aggressive_pressure_second_tranche_or_cross_period_validation_design,267_adapter_research__baseline_candidate_racing_protocol,run267BM_stage267_aggressive_pressure_second_tranche_or_cross_period_validation_design_v1,aggressive_pressure_second_tranche_or_cross_period_validation_design,Tier A design first; true fallback blocked,experiment_design_queue,run267BM_aggressive_pressure_second_tranche_or_cross_period_validation_design_completed,experiment_design_completed_no_candidate_selection,design_only_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BM_aggressive_pressure_second_tranche_or_cross_period_validation_design.md,queue_rows=6;next_action=run267BN_materialize_aggressive_second_tranche_cross_period_validation;selected_candidate=none.
