artifact_slug,candidate_id,view_id,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,max_drawdown,total_trade_count,max_underwater_trade_count,max_underwater_start,max_underwater_end,axis,bucket,claim_boundary
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,14,-20.385,40.135,60.52,0.6631692003,-1.4560714286,0.5,41.26,14,13,2026-04-16 17:40:00,2026-05-12 23:00:00,volatility,low_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,31,64.45,152.95,88.5,1.7282485876,2.0790322581,0.6129032258,17.5,31,3,2026-05-20 19:45:00,2026-05-21 22:50:00,volatility,high_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,125,37.48,191.755,154.275,1.242942797,0.29984,0.528,56.3,125,53,2026-04-27 08:00:00,2026-05-08 15:35:00,volatility,low_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,85,30.095,184.87,154.775,1.1944435471,0.3540588235,0.5647058824,27.69,85,19,2026-05-15 08:00:00,2026-05-22 16:40:00,volatility,mid_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,112,57.7,432.875,375.175,1.1537948957,0.5151785714,0.5892857143,89.735,112,53,2026-05-15 11:15:00,2026-05-22 17:45:00,volatility,high_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,21,82.275,122.66,40.385,3.0372663117,3.9178571429,0.8095238095,26.985,21,4,2026-05-15 17:35:00,2026-05-19 22:25:00,volatility,mid_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,9,11.54,33.95,22.41,1.5149486836,1.2822222222,0.6666666667,20.285,9,6,2026-04-20 17:35:00,2026-05-05 17:35:00,volatility,low_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,41,53.085,186.285,133.2,1.398536036,1.2947560976,0.512195122,40.725,41,8,2026-05-18 19:05:00,2026-05-19 21:10:00,volatility,high_vol,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,30,56.52,125.42,68.9,1.8203193033,1.884,0.5333333333,45.285,30,16,2026-04-20 17:35:00,2026-05-07 22:45:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,19,67.42,110.82,43.4,2.5534562212,3.5484210526,0.7368421053,43.05,19,8,2026-05-15 17:35:00,2026-05-20 18:50:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,21,42.745,107.755,65.01,1.6575142286,2.0354761905,0.5238095238,17.9,21,2,2026-05-18 21:25:00,2026-05-18 22:30:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,29,58.735,125.42,66.685,1.8807827847,2.0253448276,0.5517241379,45.285,29,16,2026-04-20 17:35:00,2026-05-07 22:45:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,17,58.835,102.235,43.4,2.3556451613,3.4608823529,0.7058823529,43.05,17,7,2026-05-15 17:35:00,2026-05-20 18:50:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,19,42.97,96.53,53.56,1.8022778193,2.2615789474,0.5263157895,19.56,19,4,2026-05-12 23:00:00,2026-05-18 22:30:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,35,49.795,119.395,69.6,1.7154454023,1.4227142857,0.5714285714,33.61,35,15,2026-04-20 17:35:00,2026-05-06 17:35:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,21,73.5,117.575,44.075,2.667612025,3.5,0.6666666667,17.225,21,5,2026-04-29 17:35:00,2026-05-13 19:45:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,20,85.365,133.625,48.26,2.7688561956,4.26825,0.7,41.86,20,7,2026-05-15 17:35:00,2026-05-19 23:30:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,34,52.42,119.395,66.975,1.7826801045,1.5417647059,0.5882352941,33.61,34,15,2026-04-20 17:35:00,2026-05-06 17:35:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,19,72.75,105.375,32.625,3.2298850575,3.8289473684,0.6842105263,17.225,19,5,2026-04-29 17:35:00,2026-05-13 19:45:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,18,77.23,125.49,48.26,2.6002900953,4.2905555556,0.6666666667,41.86,18,7,2026-05-15 17:35:00,2026-05-20 17:35:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,96,49.635,231.645,182.01,1.2727047964,0.51703125,0.5625,46.325,96,57,2026-04-16 16:50:00,2026-05-11 15:25:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,127,18.705,307.98,289.275,1.0646616541,0.1472834646,0.5118110236,51.735,127,70,2026-04-20 11:20:00,2026-05-13 10:50:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,74,35.48,188.755,153.275,1.2314793672,0.4794594595,0.5540540541,29.675,74,26,2026-04-29 17:35:00,2026-05-15 22:20:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,28,63.06,126.495,63.435,1.994088437,2.2521428571,0.6428571429,36.86,28,12,2026-04-20 17:35:00,2026-05-06 17:35:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,17,31.26,97.31,66.05,1.4732778198,1.8388235294,0.6470588235,43.05,17,7,2026-05-15 17:35:00,2026-05-20 18:45:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,23,48.745,110.03,61.285,1.7953822306,2.1193478261,0.5217391304,24.725,23,10,2026-04-28 18:50:00,2026-05-14 18:55:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,93,143.955,269.715,125.76,2.1446803435,1.5479032258,0.623655914,38.835,93,17,2026-05-13 16:15:00,2026-05-20 09:05:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,125,-19.23,299.67,318.9,0.9396989652,-0.15384,0.496,90.0,125,111,2026-04-20 11:20:00,2026-05-22 18:00:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,81,-1.315,195.28,196.595,0.9933111218,-0.0162345679,0.5555555556,48.5,81,16,2026-05-18 18:20:00,2026-05-22 15:50:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,31,45.445,119.37,73.925,1.6147446737,1.4659677419,0.5483870968,36.285,31,17,2026-04-20 17:35:00,2026-05-12 20:25:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,19,76.025,107.125,31.1,3.4445337621,4.0013157895,0.7368421053,15.55,19,6,2026-04-29 17:35:00,2026-05-13 19:45:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,20,114.28,144.78,30.5,4.7468852459,5.714,0.7,23.535,20,5,2026-05-15 17:50:00,2026-05-18 22:05:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,raw_forward,97,83.225,250.775,167.55,1.4967173978,0.8579896907,0.5670103093,51.1,97,32,2026-04-28 09:05:00,2026-05-08 15:35:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,raw_forward,81,3.555,181.805,178.25,1.019943899,0.0438888889,0.5185185185,41.945,81,20,2026-05-12 23:00:00,2026-05-22 13:25:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,raw_forward,128,6.46,363.635,357.175,1.0180863722,0.05046875,0.515625,71.885,128,100,2026-04-24 15:40:00,2026-05-22 17:45:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,26,17.975,103.87,85.895,1.2092671285,0.6913461538,0.6153846154,34.96,26,21,2026-04-17 17:35:00,2026-05-18 20:40:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,15,45.14,80.615,35.475,2.2724453841,3.0093333333,0.5333333333,26.425,15,7,2026-05-15 17:35:00,2026-05-20 17:35:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,21,20.915,96.875,75.96,1.2753422854,0.995952381,0.619047619,23.325,21,11,2026-04-22 17:35:00,2026-05-11 18:40:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,104,98.31,290.085,191.775,1.5126319906,0.9452884615,0.5961538462,50.775,104,30,2026-04-28 09:05:00,2026-05-08 02:05:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,85,-9.375,191.255,200.63,0.9532721926,-0.1102941176,0.5294117647,57.525,85,28,2026-05-11 15:35:00,2026-05-22 13:25:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,133,36.34,328.16,291.82,1.1245288191,0.2732330827,0.5488721805,59.625,133,79,2026-04-20 11:15:00,2026-05-13 13:25:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,35,45.76,143.495,97.735,1.4682048396,1.3074285714,0.5714285714,51.275,35,9,2026-05-18 19:05:00,2026-05-22 18:40:00,adx,high_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,19,74.15,94.4,20.25,4.6617283951,3.9026315789,0.7368421053,8.9,19,3,2026-05-20 19:45:00,2026-05-21 18:40:00,adx,mid_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,17,26.99,105.0,78.01,1.3459812845,1.5876470588,0.5882352941,71.61,17,12,2026-05-12 18:20:00,2026-05-21 21:25:00,adx,low_adx,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,22,6.125,69.875,63.75,1.0960784314,0.2784090909,0.4090909091,47.6,22,18,2026-04-14 17:40:00,2026-05-15 22:20:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,21,32.91,93.195,60.285,1.545906942,1.5671428571,0.5714285714,36.625,21,7,2026-05-15 17:35:00,2026-05-21 21:25:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,27,127.65,180.925,53.275,3.3960581886,4.7277777778,0.7407407407,21.74,27,4,2026-05-15 19:45:00,2026-05-18 19:15:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,21,17.575,69.875,52.3,1.336042065,0.8369047619,0.4285714286,36.15,21,16,2026-04-14 17:40:00,2026-05-14 17:45:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,19,33.365,91.435,58.07,1.57456518,1.7560526316,0.5789473684,34.41,19,6,2026-05-15 17:35:00,2026-05-21 21:25:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,25,109.6,162.875,53.275,3.0572501173,4.384,0.72,21.74,25,3,2026-05-15 19:45:00,2026-05-18 19:15:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,23,14.775,74.125,59.35,1.248946925,0.6423913043,0.5217391304,50.175,23,19,2026-04-20 18:45:00,2026-05-19 22:25:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,29,76.565,142.76,66.195,2.1566583579,2.6401724138,0.6206896552,39.91,29,10,2026-05-15 17:35:00,2026-05-21 21:20:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,24,117.32,153.71,36.39,4.2239626271,4.8883333333,0.75,13.65,24,4,2026-05-15 21:00:00,2026-05-18 19:55:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,21,19.85,67.75,47.9,1.4144050104,0.9452380952,0.5238095238,38.725,21,14,2026-04-20 18:45:00,2026-05-15 19:55:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,27,77.43,141.0,63.57,2.2180273714,2.8677777778,0.6296296296,37.285,27,9,2026-05-15 17:35:00,2026-05-21 21:20:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,23,105.12,141.51,36.39,3.8887056884,4.5704347826,0.7391304348,16.665,23,3,2026-05-15 21:00:00,2026-05-18 19:55:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,87,54.395,233.315,178.92,1.3040185558,0.6252298851,0.5287356322,34.1,87,18,2026-04-27 15:45:00,2026-05-06 12:35:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,141,42.635,297.855,255.22,1.1670519552,0.3023758865,0.5673758865,62.395,141,14,2026-05-20 17:10:00,2026-05-22 18:00:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,69,6.79,197.21,190.42,1.0356580191,0.0984057971,0.4927536232,81.375,69,62,2026-04-16 17:55:00,2026-05-20 14:50:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,20,8.55,68.95,60.4,1.1415562914,0.4275,0.5,43.325,20,17,2026-04-14 17:35:00,2026-05-14 17:45:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,18,30.99,98.835,67.845,1.4567764758,1.7216666667,0.6111111111,34.41,18,6,2026-05-15 17:35:00,2026-05-21 21:25:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,30,103.525,166.05,62.525,2.6557377049,3.4508333333,0.6666666667,24.725,30,6,2026-05-12 23:00:00,2026-05-18 19:15:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,85,68.25,241.83,173.58,1.3931904597,0.8029411765,0.5529411765,44.345,85,50,2026-04-15 08:10:00,2026-05-08 17:35:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
