run_id,stage_id,stage_number,source_kind,source_path,status,judgment,external_verification_status,roles,mechanism_class,validation_net_profit,validation_profit_factor,validation_trades,oos_net_profit,oos_profit_factor,oos_trades,has_trade_segments,quarter_positive_rate,candidate_status,candidate_reason,claim_boundary
run03I_et_validation_oos_inversion_attribution_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03I_et_validation_oos_inversion_attribution_v1,reviewed,inconclusive_validation_oos_inversion_attribution_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03J_et_rolling_wfo_split_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03J_et_rolling_wfo_split_probe_v1,reviewed,inconclusive_rolling_wfo_no_stable_repeatability_not_promotion,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_wfo_fold07_all_variant_mt5_failure_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_wfo_fold07_all_variant_mt5_failure_probe_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v01_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v01_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v02_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v02_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v03_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v03_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v04_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v04_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v05_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v05_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v06_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v06_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v07_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v07_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v08_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v08_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v09_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v09_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v10_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v10_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v11_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v11_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v12_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v12_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v13_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v13_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v14_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v14_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v15_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v15_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v16_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v16_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v17_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v17_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v18_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v18_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v19_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v19_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Regime / Context|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03K_et_v20_wfo_fold07_mt5_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v20_wfo_fold07_mt5_v1,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,Entry|Runtime / Packaging|Negative Memory,negative_memory,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03L_et_recency_weighted_single_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03L_et_recency_weighted_single_v1,reviewed,inconclusive_recency_weighted_single_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03M_et_session_age_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03M_et_session_age_regime_probe_v1,reviewed,inconclusive_session_age_regime_runtime_probe_completed,,Entry|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1,reviewed,inconclusive_volatility_regime_runtime_probe_completed,,Entry|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1,reviewed,inconclusive_trend_chop_regime_runtime_probe_completed,,Entry|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03P_et_mega_cap_divergence_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03P_et_mega_cap_divergence_probe_v1,reviewed,inconclusive_mega_cap_divergence_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03Q_et_macro_proxy_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03Q_et_macro_proxy_regime_probe_v1,reviewed,inconclusive_macro_proxy_regime_runtime_probe_completed,,Entry|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1,reviewed,inconclusive_gap_overnight_context_runtime_probe_completed,,Entry|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,12,run_registry,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1,reviewed,inconclusive_probability_shape_attribution_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04A_mlp_characteristic_runtime_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04A_mlp_characteristic_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04B_mlp_input_geometry_runtime_handoff_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04B_mlp_input_geometry_runtime_handoff_probe_v1,reviewed,inconclusive_input_geometry_runtime_handoff_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04C_mlp_activation_runtime_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04C_mlp_activation_runtime_probe_v1,reviewed,inconclusive_activation_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,exit_hold_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04D_mlp_convergence_threshold_feasibility_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04D_mlp_convergence_threshold_feasibility_probe_v1,reviewed,inconclusive_convergence_threshold_feasibility_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04E_mlp_q90_threshold_trading_runtime_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04E_mlp_q90_threshold_trading_runtime_probe_v1,reviewed,inconclusive_q90_threshold_trading_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,exit_hold_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04F_mlp_direction_asymmetry_runtime_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04F_mlp_direction_asymmetry_runtime_probe_v1,reviewed,inconclusive_direction_asymmetry_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,exit_hold_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04G_mlp_direction_trade_shape_attribution_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04G_mlp_direction_trade_shape_attribution_v1,reviewed,inconclusive_trade_shape_attribution_completed,,Entry|Runtime / Packaging,entry_score_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04H_mlp_direction_collision_attribution_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04H_mlp_direction_collision_attribution_v1,reviewed,inconclusive_collision_attribution_completed,,Entry|Runtime / Packaging,entry_score_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04I_mlp_reversal_policy_runtime_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04I_mlp_reversal_policy_runtime_probe_v1,reviewed,inconclusive_reversal_policy_runtime_probe_completed,,Entry|Position Management|Exit / Hold|Runtime / Packaging,exit_hold_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04J_mlp_probability_geometry_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04J_mlp_probability_geometry_probe_v1,reviewed,inconclusive_probability_shape_stable_but_low_confidence_tail,,Entry|Risk / Tail-risk|Exit / Hold|Runtime / Packaging,tail_risk_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04K_mlp_activation_behavior_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04K_mlp_activation_behavior_probe_v1/summary.json,completed,inconclusive_activation_distributed_and_split_stable,,Entry|Runtime / Packaging,entry_score_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04L_mlp_feature_sensitivity_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04L_mlp_feature_sensitivity_probe_v1/summary.json,completed,inconclusive_feature_sensitivity_stable_top_drivers,,Entry|Runtime / Packaging,entry_score_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04M_mlp_learning_behavior_runtime_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04M_mlp_learning_behavior_runtime_probe_v1/summary.json,completed,inconclusive_mlp_learning_behavior_runtime_shape_confirmed,,Entry|Runtime / Packaging,entry_score_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run04N_mlp_feature_group_interaction_profit_probe_v1,13_model_family_challenge__mlp_training_effect,13,run_registry,stages/13_model_family_challenge__mlp_training_effect/02_runs/run04N_mlp_feature_group_interaction_profit_probe_v1/summary.json,reviewed,inconclusive_feature_group_interaction_profit_completed_with_partial_trade_stopout,,Entry|Runtime / Packaging,entry_score_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run05A_svm_margin_kernel_characteristic_runtime_probe_v1,14_model_family_challenge__margin_kernel_training_effect,14,run_registry,stages/14_model_family_challenge__margin_kernel_training_effect/02_runs/run05A_svm_margin_kernel_characteristic_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06A_lda_svd_empirical_priors_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06A_lda_svd_empirical_priors_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06B_lda_svd_balanced_priors_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06B_lda_svd_balanced_priors_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06C_lda_svd_rank_tolerant_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06C_lda_svd_rank_tolerant_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06D_lda_lsqr_no_shrinkage_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06D_lda_lsqr_no_shrinkage_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06E_lda_lsqr_auto_shrinkage_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06E_lda_lsqr_auto_shrinkage_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06F_lda_lsqr_shrinkage020_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06F_lda_lsqr_shrinkage020_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06G_lda_lsqr_shrinkage080_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06G_lda_lsqr_shrinkage080_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06H_lda_eigen_light_shrinkage_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06H_lda_eigen_light_shrinkage_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
