protocol_id,branch_id,branch_name,dimension,proxy_field,mt5_field,difference_field,tolerance_policy,usable_if,not_usable_if,claim_boundary
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,lot_normalized_result,proxy_expected_lot_normalized_result,mt5_runtime_lot_normalized_result,proxy_minus_mt5_lot_normalized_result,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,spread_slippage_stress,proxy_expected_spread_slippage_stress,mt5_runtime_spread_slippage_stress,proxy_minus_mt5_spread_slippage_stress,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,session_hour_regime,proxy_expected_session_hour_regime,mt5_runtime_session_hour_regime,proxy_minus_mt5_session_hour_regime,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,long_short_attribution,proxy_expected_long_short_attribution,mt5_runtime_long_short_attribution,proxy_minus_mt5_long_short_attribution,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,net_profit,proxy_expected_net_profit,mt5_runtime_net_profit,proxy_minus_mt5_net_profit,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,profit_factor,proxy_expected_profit_factor,mt5_runtime_profit_factor,proxy_minus_mt5_profit_factor,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,max_drawdown,proxy_expected_max_drawdown,mt5_runtime_max_drawdown,proxy_minus_mt5_max_drawdown,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,trades_per_day,proxy_expected_trades_per_day,mt5_runtime_trades_per_day,proxy_minus_mt5_trades_per_day,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,expectancy,proxy_expected_expectancy,mt5_runtime_expectancy,proxy_minus_mt5_expectancy,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,recovery_factor,proxy_expected_recovery_factor,mt5_runtime_recovery_factor,proxy_minus_mt5_recovery_factor,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,curve_pocket,proxy_expected_curve_pocket,mt5_runtime_curve_pocket,proxy_minus_mt5_curve_pocket,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,underwater_stretch,proxy_expected_underwater_stretch,mt5_runtime_underwater_stretch,proxy_minus_mt5_underwater_stretch,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,lot_normalized_result,proxy_expected_lot_normalized_result,mt5_runtime_lot_normalized_result,proxy_minus_mt5_lot_normalized_result,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,spread_slippage_stress,proxy_expected_spread_slippage_stress,mt5_runtime_spread_slippage_stress,proxy_minus_mt5_spread_slippage_stress,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,session_hour_regime,proxy_expected_session_hour_regime,mt5_runtime_session_hour_regime,proxy_minus_mt5_session_hour_regime,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,long_short_attribution,proxy_expected_long_short_attribution,mt5_runtime_long_short_attribution,proxy_minus_mt5_long_short_attribution,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,net_profit,proxy_expected_net_profit,mt5_runtime_net_profit,proxy_minus_mt5_net_profit,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,profit_factor,proxy_expected_profit_factor,mt5_runtime_profit_factor,proxy_minus_mt5_profit_factor,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,max_drawdown,proxy_expected_max_drawdown,mt5_runtime_max_drawdown,proxy_minus_mt5_max_drawdown,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,trades_per_day,proxy_expected_trades_per_day,mt5_runtime_trades_per_day,proxy_minus_mt5_trades_per_day,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,expectancy,proxy_expected_expectancy,mt5_runtime_expectancy,proxy_minus_mt5_expectancy,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,recovery_factor,proxy_expected_recovery_factor,mt5_runtime_recovery_factor,proxy_minus_mt5_recovery_factor,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,curve_pocket,proxy_expected_curve_pocket,mt5_runtime_curve_pocket,proxy_minus_mt5_curve_pocket,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,underwater_stretch,proxy_expected_underwater_stretch,mt5_runtime_underwater_stretch,proxy_minus_mt5_underwater_stretch,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,lot_normalized_result,proxy_expected_lot_normalized_result,mt5_runtime_lot_normalized_result,proxy_minus_mt5_lot_normalized_result,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,spread_slippage_stress,proxy_expected_spread_slippage_stress,mt5_runtime_spread_slippage_stress,proxy_minus_mt5_spread_slippage_stress,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,session_hour_regime,proxy_expected_session_hour_regime,mt5_runtime_session_hour_regime,proxy_minus_mt5_session_hour_regime,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,long_short_attribution,proxy_expected_long_short_attribution,mt5_runtime_long_short_attribution,proxy_minus_mt5_long_short_attribution,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,net_profit,proxy_expected_net_profit,mt5_runtime_net_profit,proxy_minus_mt5_net_profit,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,profit_factor,proxy_expected_profit_factor,mt5_runtime_profit_factor,proxy_minus_mt5_profit_factor,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,max_drawdown,proxy_expected_max_drawdown,mt5_runtime_max_drawdown,proxy_minus_mt5_max_drawdown,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,trades_per_day,proxy_expected_trades_per_day,mt5_runtime_trades_per_day,proxy_minus_mt5_trades_per_day,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,expectancy,proxy_expected_expectancy,mt5_runtime_expectancy,proxy_minus_mt5_expectancy,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,recovery_factor,proxy_expected_recovery_factor,mt5_runtime_recovery_factor,proxy_minus_mt5_recovery_factor,dimension_specific_or_explain_difference_with_logged_runtime_cost_fill_session_or_handoff_evidence,usable_only_after_proxy_expected_values_and_mt5_runtime_probe_results_exist_and_difference_is_explained_by_logged_identity_cost_fill_session_or_handoff_evidence,proxy_missing_or_mt5_missing_or_difference_unexplained_or_identity_drift_detected,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
