plan_source,plan_id,branch_id,gate_or_slice_id,schema_name,required_measurement,bucket_policy,required_metrics,allowed_use,forbidden_use,future_runner_blueprint,future_output_table_name,execution_order,source_schema_sha256,predeclared_use,result_status,mt5_execution_status,claim_boundary
regime_slice,offense_m48_plain_density_quality_seed__VIX,offense_m48_plain_density_quality_seed,VIX,vix_level_or_change_bucket,,risk proxy slice must remain diagnostic until fresh MT5 comparison,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,VIX_slice_runner,offense_m48_plain_density_quality_seed__VIX_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_m48_plain_density_quality_seed__USD,offense_m48_plain_density_quality_seed,USD,usdx_change_or_zscore_bucket,,USD regime must not be selected after seeing branch PnL,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,USD_slice_runner,offense_m48_plain_density_quality_seed__USD_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_m48_plain_density_quality_seed__rate,offense_m48_plain_density_quality_seed,rate,us10yr_change_or_zscore_bucket,,rate regime must remain attribution only unless separately validated,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,rate_slice_runner,offense_m48_plain_density_quality_seed__rate_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__session,offense_cost_buffer_feature_interaction_seed,session,ny_session_bucket,,predeclare cash/open/mid/close/off-session buckets without using forward result,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,session_slice_runner,offense_cost_buffer_feature_interaction_seed__session_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__hour,offense_cost_buffer_feature_interaction_seed,hour,broker_hour_and_ny_hour,,report every hour; no after-result profitable hour filter,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,hour_slice_runner,offense_cost_buffer_feature_interaction_seed__hour_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__month,offense_cost_buffer_feature_interaction_seed,month,calendar_month,,report month only for attribution; do not drop known weak calendar pocket,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,month_slice_runner,offense_cost_buffer_feature_interaction_seed__month_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__volatility,offense_cost_buffer_feature_interaction_seed,volatility,atr_hv_quantile,,use predeclared quantile labels from training/reference window only,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,volatility_slice_runner,offense_cost_buffer_feature_interaction_seed__volatility_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__ADX,offense_cost_buffer_feature_interaction_seed,ADX,adx_strength_bucket,,weak/medium/strong trend buckets must be reported for all branches,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,ADX_slice_runner,offense_cost_buffer_feature_interaction_seed__ADX_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__VIX,offense_cost_buffer_feature_interaction_seed,VIX,vix_level_or_change_bucket,,risk proxy slice must remain diagnostic until fresh MT5 comparison,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,VIX_slice_runner,offense_cost_buffer_feature_interaction_seed__VIX_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__USD,offense_cost_buffer_feature_interaction_seed,USD,usdx_change_or_zscore_bucket,,USD regime must not be selected after seeing branch PnL,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,USD_slice_runner,offense_cost_buffer_feature_interaction_seed__USD_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,offense_cost_buffer_feature_interaction_seed__rate,offense_cost_buffer_feature_interaction_seed,rate,us10yr_change_or_zscore_bucket,,rate regime must remain attribution only unless separately validated,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,rate_slice_runner,offense_cost_buffer_feature_interaction_seed__rate_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__session,runtime_parity_probe_bridge_contract,session,ny_session_bucket,,predeclare cash/open/mid/close/off-session buckets without using forward result,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,session_slice_runner,runtime_parity_probe_bridge_contract__session_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__hour,runtime_parity_probe_bridge_contract,hour,broker_hour_and_ny_hour,,report every hour; no after-result profitable hour filter,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,hour_slice_runner,runtime_parity_probe_bridge_contract__hour_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__month,runtime_parity_probe_bridge_contract,month,calendar_month,,report month only for attribution; do not drop known weak calendar pocket,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,month_slice_runner,runtime_parity_probe_bridge_contract__month_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__volatility,runtime_parity_probe_bridge_contract,volatility,atr_hv_quantile,,use predeclared quantile labels from training/reference window only,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,volatility_slice_runner,runtime_parity_probe_bridge_contract__volatility_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__ADX,runtime_parity_probe_bridge_contract,ADX,adx_strength_bucket,,weak/medium/strong trend buckets must be reported for all branches,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,ADX_slice_runner,runtime_parity_probe_bridge_contract__ADX_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__VIX,runtime_parity_probe_bridge_contract,VIX,vix_level_or_change_bucket,,risk proxy slice must remain diagnostic until fresh MT5 comparison,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,VIX_slice_runner,runtime_parity_probe_bridge_contract__VIX_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__USD,runtime_parity_probe_bridge_contract,USD,usdx_change_or_zscore_bucket,,USD regime must not be selected after seeing branch PnL,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,USD_slice_runner,runtime_parity_probe_bridge_contract__USD_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice,runtime_parity_probe_bridge_contract__rate,runtime_parity_probe_bridge_contract,rate,us10yr_change_or_zscore_bucket,,rate regime must remain attribution only unless separately validated,trade_count;net_profit;profit_factor;expectancy;max_drawdown;recovery_factor;time_under_water;long_short_split,attribution_and_failure_memory_only,pick_profitable_slice_after_result;direct_forward_pocket_filter,rate_slice_runner,runtime_parity_probe_bridge_contract__rate_slice_table,after_runtime_probe_before_any_forward_or_selection_claim,d94c3dec2ca3eccd8bbe36140c14112905207e96747ca9108da7084e1143e9b8,attribution_only_no_slice_selection,pending_run336K_runtime_probe_or_block,not_run_in_run336J,research_development_only_stage336J_proxy_mt5_probe_input_materialization_no_model_training_no_mt5_execution_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
