stage_id,run_id,artifact_type,path,sha256,created_at,claim_boundary,artifact_id,created_at_utc,notes,artifact_path
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/final_fresh_mt5_runtime_probe_or_block_decision.json,ed1e5152523010a4626a0f6f66cd9fa7131c793a00d7178a48cf51032af43888,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/final_fresh_mt5_runtime_probe_or_block_decision.json,2026-05-26T22:10:11Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/final_fresh_mt5_runtime_probe_or_block_decision.json
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,py,stage_pipelines/stage337/attempt_fresh_mt5_runtime_probe_or_block.py,482d8fb01fe83f003b5617aea6cff30e3f7e6c180d09db544dee1e9bb9a832b1,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stage_pipelines/stage337/attempt_fresh_mt5_runtime_probe_or_block.py,2026-05-26T22:10:11Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stage_pipelines/stage337/attempt_fresh_mt5_runtime_probe_or_block.py
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_forward_data_probe_summary.csv,1f07a306088e231f1561371f49de4ea15f96e87f475e8055d3c3a3f2123191fe,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_forward_data_probe_summary.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_forward_data_probe_summary.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_forward_data_probe_latest.json,8c3044ac518af337e1de921c4fc0d5e162ac6fb935937a3291763536e3de3306,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_forward_data_probe_latest.json,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_forward_data_probe_latest.json
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/terminal_process_recovery.json,1591741a35a09c1c1dea0324fc1551765cec0ae020d7f105243fdff600bb5f34,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/terminal_process_recovery.json,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/terminal_process_recovery.json
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/foundation_feature_counts.json,00ef9e0228b4135342fc2548fc12d69e2196eced1930a120214678a202b7e94a,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/foundation_feature_counts.json,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/foundation_feature_counts.json
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/live_safe_overnight_overlap_audit.csv,37bf6ddf4ee7e495e1b9b6884d91bd33d4c405e9370b1dd05dfa749a2bf3fd5e,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/live_safe_overnight_overlap_audit.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/live_safe_overnight_overlap_audit.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_set_summary.csv,86a6c4af91135313226e4b29dcb13a47c4f6b785bcd2050ca2520182ca6828c0,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_set_summary.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_set_summary.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_missing_counts.csv,aace436b0e7d532f9db1da14916ab30768db564076108e98a17441a8af220743,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_missing_counts.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_missing_counts.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/independent_handoff_attempts.json,1f43dbd9261977f07fb0f0c294a42c97ba229f0b7832c34d83fb7bd025d908ac,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/independent_handoff_attempts.json,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/independent_handoff_attempts.json
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/branch_attempt_binding.csv,a31e9baa80a6496f1e6a4436b37eae7fecf579167274c748eeba5464634053c4,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/branch_attempt_binding.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/branch_attempt_binding.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/independent_handoff_attempt_manifest.csv,2b4ff83c0b5f3d12df7f458b56fbf485febcaaf3702dda5be104a188f7e6b620,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/independent_handoff_attempt_manifest.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/independent_handoff_attempt_manifest.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/proxy_expected_result.csv,5a31e0d955524a997a147440d0bbefceec4b7bae2446aec02e7b752f4fb526be,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/proxy_expected_result.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/proxy_expected_result.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/feature_freshness_gap_audit.csv,88ad9f5fdbc9642302d7fab0ea88c75ef1a50a80d31716262a34426b93eb5d19,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/feature_freshness_gap_audit.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/feature_freshness_gap_audit.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/runtime_execution_result.json,8d58d64d496ab151e4662b401363a2a1f1ba7ae17630ed593a64cb133a4dd327,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/runtime_execution_result.json,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/runtime_execution_result.json
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_mt5_runtime_probe_result.csv,7510ee4159b986deb71f3057e693c443203949c29337eafce01823d2a778e3b1,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_mt5_runtime_probe_result.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/fresh_mt5_runtime_probe_result.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/proxy_mt5_difference.csv,55ce0c59c46d5e36f87dc2a5c14865dea6559db634b180bd2989ea3d7425cbe7,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/proxy_mt5_difference.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/proxy_mt5_difference.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/runtime_metric_summary.csv,a17690cc7a58b2f967b8cc5215620c5d6f8ac6ffd41fc1039fc050cf80c7a92d,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/runtime_metric_summary.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/runtime_metric_summary.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/core56_refresh_blocker.csv,d1a81939c1f66008f6a64e5577d99d74a89283be94b4faa51e251bf3c48bd98a,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/core56_refresh_blocker.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/core56_refresh_blocker.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/run337O_runtime_attribution_or_repair_queue.csv,fb4cf89c38da0717b945b956ab5837d4853e68e45cb7cb827a7c6771f220dff6,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/run337O_runtime_attribution_or_repair_queue.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/run337O_runtime_attribution_or_repair_queue.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/required_gate_coverage_audit.csv,2a30a409aee4e5a087d9bdcf08d4d04a8cfa629ba2e04b6d5df0df222cc1252b,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/required_gate_coverage_audit.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/required_gate_coverage_audit.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/tester_settings_identity.json,9999d65fea90d8f1270b7590640675b396079baa7204da85fe8dc9074dc74c12,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/tester_settings_identity.json,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/tester_settings_identity.json
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_sources/macro48_no_equity_breadth_or_top3_live_safe_features.csv,14cfac75653fa8528961af4ee63f7ab115443d5fbe3f05fb24da4ddebc853229,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_sources/macro48_no_equity_breadth_or_top3_live_safe_features.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_sources/macro48_no_equity_breadth_or_top3_live_safe_features.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_sources/us100_technical42_no_external_live_safe_features.csv,5a6f25ba302a4732f49c523e6de9c4c670fe428120b22fdf3735da054b7a10eb,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_sources/us100_technical42_no_external_live_safe_features.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/repaired_feature_sources/us100_technical42_no_external_live_safe_features.csv
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,onnx,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/models/m48_bal.onnx,2c5f7bf622bb77dbd8001ccf0eb438aaa3547a37270b7867422495efdb100659,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/models/m48_bal.onnx,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/models/m48_bal.onnx
337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1,csv,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/feature_matrices/m48_bal_features.csv,14cfac75653fa8528961af4ee63f7ab115443d5fbe3f05fb24da4ddebc853229,,research_development_only_stage337N_fresh_mt5_runtime_probe_attempt_same_onnx_same_feature_order_same_threshold_same_risk_same_lot_live_safe_handoff_refresh_only_no_model_training_no_threshold_retuning_no_lot_optimization_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,run337N_attempt_fresh_mt5_runtime_probe_or_block_v1::stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/feature_matrices/m48_bal_features.csv,2026-05-26T22:15:12Z,completed_stage337N_fresh_mt5_runtime_probe_attempt_partial_or_block_no_forward_decision,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337N/feature_matrices/m48_bal_features.csv
